index,cycle_number,file_number,test_time,state,current,voltage,step_index,method,substep_index,cycle_capacity,cycle_energy,date_stamp,step_time,charge_capacity,discharge_Capacity
1385,8,0,191483.178,charging,-0.2500953689,3.80209049,0,constant_current,0,-0.118006851179098,-0.435816297952631,43374.42,204.138000000006,0,0
1386,8,0,191665.452,charging,-0.2499427787,3.8220798,0,constant_current,0,-0.130665733584046,-0.484072996912004,43374.42,182.273999999976,0,0
1387,8,0,191827.638,charging,-0.2499427787,3.84206912,0,constant_current,0,-0.14192607233578,-0.527223453453472,43374.42,162.186000000016,0,0
1388,8,0,191973.642,charging,-0.2500190738,3.86205844,0,constant_current,0,-0.152064465434725,-0.566277205760433,43374.42,146.003999999986,0,0
1389,8,0,192104.772,charging,-0.2500953689,3.88204776,0,constant_current,0,-0.161172799722399,-0.601545173662682,43374.42,131.130000000005,0,0
1390,8,0,192225.048,charging,-0.2498664836,3.90218967,0,constant_current,0,-0.16952466246841,-0.634051576454957,43374.42,120.276000000013,0,0
1391,8,0,192337.422,charging,-0.2500190738,3.92217899,0,constant_current,0,-0.177326626305534,-0.664574320924575,43374.42,112.373999999982,0,0
1392,8,0,192446.742,charging,-0.2500190738,3.94216831,0,constant_current,0,-0.184918872179928,-0.694428350096188,43374.42,109.320000000007,0,0
1393,8,0,192555.33,charging,-0.2498664836,3.96215763,0,constant_current,0,-0.192457979528114,-0.72422410798369,43374.42,108.587999999989,0,0
1394,8,0,192663.642,charging,-0.250171664,3.98214694,0,constant_current,0,-0.199980220061842,-0.754103638792823,43374.42,108.312000000005,0,0
1395,8,0,192769.242,charging,-0.2500953689,4.00213626,0,constant_current,0,-0.207317469877711,-0.783394967828373,43374.42,105.600000000006,0,0
1396,8,0,192871.902,charging,-0.2499427787,4.02227817,0,constant_current,0,-0.214447180465573,-0.812000822178658,43374.42,102.660000000003,0,0
1397,8,0,192970.968,charging,-0.2499427787,4.04226749,0,constant_current,0,-0.221325189164098,-0.839734829778227,43374.42,99.0659999999916,0,0
1398,8,0,193066.212,charging,-0.250171664,4.06225681,0,constant_current,0,-0.227940869716949,-0.866543331940575,43374.42,95.2440000000061,0,0
1399,8,0,193157.328,charging,-0.2500190738,4.08224613,0,constant_voltage,1,-0.234270783503806,-0.892320313364101,43374.42,91.1160000000091,0,0
1400,8,0,193457.328,charging,-0.1472495613,4.10009918,0,constant_voltage,1,-0.250823643299639,-0.960002696780256,43374.42,300,0,0
1401,8,0,193757.328,charging,-0.0852620737,4.10025177,0,constant_voltage,1,-0.260511628091306,-0.999724937369581,43374.42,300,0,0
1402,8,0,194057.328,charging,-0.0530487526,4.10009918,0,constant_voltage,1,-0.26627457918714,-1.02335415052115,43374.42,300,0,0
1403,8,0,194303.592,charging,-0.0374982834,4.09994659,0,constant_voltage,1,-0.269371589641793,-1.03605200483993,43374.42,246.263999999996,0,0
1404,8,0,194303.598,hold,0,4.09338521,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,0.0059999999939464,0,0
1405,8,0,194313.6,hold,0,4.09033341,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,10.0020000000077,0,0
1406,8,0,194323.602,hold,0,4.08926528,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,10.0020000000077,0,0
1407,8,0,194333.598,hold,0,4.08804456,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,9.99599999998463,0,0
1408,8,0,194343.6,hold,0,4.08728161,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,10.0020000000077,0,0
1409,8,0,194353.602,hold,0,4.08651865,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,10.0020000000077,0,0
1410,8,0,194363.598,hold,0,4.0857557,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,9.99599999998463,0,0
1411,8,0,194373.6,hold,0,4.08514534,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,10.0020000000077,0,0
1412,8,0,194383.602,hold,0,4.08453498,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,10.0020000000077,0,0
1413,8,0,194393.598,hold,0,4.08407721,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,9.99599999998463,0,0
1414,8,0,194403.6,hold,0,4.08361944,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,10.0020000000077,0,0
1415,8,0,194413.602,hold,0,4.08300908,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,10.0020000000077,0,0
1416,8,0,194423.592,hold,0,4.0827039,1,rest,2,-0.269371620890363,-1.0360521329574,43374.42,9.98999999999069,0,0
1417,8,0,194423.622,discharging,0.252231632,4.03830014,2,constant_voltage,3,-0.269370569925229,-1.03604788884475,43374.42,0.0299999999988358,0,0
1418,8,0,194433.912,discharging,0.250171664,4.01831083,2,constant_voltage,3,-0.268652551881362,-1.03315546339568,43374.42,10.2900000000081,0,0
1419,8,0,194456.952,discharging,0.2498664836,3.99832151,2,constant_voltage,3,-0.267052429809044,-1.02674165845867,43374.42,23.039999999979,0,0
1420,8,0,194490.408,discharging,0.2500190738,3.9781796,2,constant_voltage,3,-0.264729628252324,-1.0174777510016,43374.42,33.4560000000056,0,0
1421,8,0,194535.552,discharging,0.2498664836,3.9578851,2,constant_voltage,3,-0.261595345807427,-1.00504080715792,43374.42,45.1440000000002,0,0
1422,8,0,194591.418,discharging,0.2499427787,3.93789578,2,constant_voltage,3,-0.257717242439696,-0.989730485863828,43374.42,55.8660000000091,0,0
1423,8,0,194653.44,discharging,0.2499427787,3.91790646,2,constant_voltage,3,-0.253411144933994,-0.972816560648348,43374.42,62.0219999999972,0,0
1424,8,0,194721.21,discharging,0.2499427787,3.89791714,2,other,4,-0.248705972124965,-0.954429160306906,43374.42,67.7699999999895,0,0
1425,8,0,194793.072,discharging,0.2502479591,3.87777523,2,other,4,-0.243713651736108,-0.935019817204466,43374.42,71.8619999999937,0,0
1426,8,0,194868.372,discharging,0.2500953689,3.85778592,2,other,4,-0.238480894430774,-0.914780644195341,43374.42,75.3000000000175,0,0
1427,8,0,194946.102,discharging,0.2500953689,3.83764401,2,other,4,-0.233080918590607,-0.894003076344494,43374.42,77.7300000000105,0,0
1428,8,0,195027.09,discharging,0.250171664,3.81765469,2,other,4,-0.227453748248872,-0.872464250020955,43374.42,80.987999999983,0,0
1429,8,0,195108.762,discharging,0.2499427787,3.79766537,2,other,4,-0.221780783420512,-0.850863502643055,43374.42,81.6719999999914,0,0
1430,8,0,195191.898,discharging,0.2499427787,3.77752346,2,other,4,-0.216008771517733,-0.829001462596778,43374.42,83.1359999999986,0,0
1431,8,0,195275.43,discharging,0.2499427787,3.75738155,2,other,4,-0.210209265909297,-0.807152100664514,43374.42,83.5320000000065,0,0
1432,8,0,195359.232,discharging,0.2500190738,3.73739223,2,other,4,-0.204390126581074,-0.78534554311022,43374.42,83.801999999996,0,0
1433,8,0,195444.282,discharging,0.2499427787,3.71725032,2,constant_voltage,5,-0.198484327198417,-0.763332722349054,43374.42,85.0500000000175,0,0
1434,8,0,195532.902,discharging,0.2500953689,3.69726101,2,constant_voltage,5,-0.192329690998374,-0.740515931201702,43374.42,88.6199999999954,0,0
1435,8,0,195628.53,discharging,0.2499427787,3.6771191,2,constant_voltage,5,-0.185688351001334,-0.716028028002418,43374.42,95.627999999997,0,0
1436,8,0,195735.198,discharging,0.2497901884,3.65712978,2,constant_voltage,5,-0.178284807093747,-0.688878288602112,43374.42,106.668000000005,0,0
1437,8,0,195854.46,discharging,0.2499427787,3.63714046,2,constant_voltage,5,-0.170007146937875,-0.658688568798023,43374.42,119.261999999988,0,0
1438,8,0,195989.232,discharging,0.2498664836,3.61715114,2,other,6,-0.160651550563057,-0.624754442427059,43374.42,134.771999999997,0,0
1439,8,0,196138.758,discharging,0.2498664836,3.59716182,2,other,6,-0.15027334616673,-0.587318635188084,43374.42,149.526000000013,0,0
1440,8,0,196304.25,discharging,0.2498664836,3.5771725,2,other,6,-0.138786983915638,-0.546115133733104,43374.42,165.491999999998,0,0
1441,8,0,196483.47,discharging,0.2500190738,3.55703059,2,other,6,-0.126343999249356,-0.501729782157346,43374.42,179.220000000001,0,0
1442,8,0,196666.692,discharging,0.2500953689,3.53704128,2,other,6,-0.113617336968747,-0.456587873120235,43374.42,183.222000000009,0,0
1443,8,0,196846.458,discharging,0.2500953689,3.51705196,2,other,6,-0.101128824722726,-0.412540308214076,43374.42,179.766000000003,0,0
1444,8,0,197010.612,discharging,0.2500190738,3.49706264,2,other,6,-0.0897266321912006,-0.372552148275027,43374.42,164.15399999998,0,0
1445,8,0,197159.322,discharging,0.250171664,3.47707332,2,other,6,-0.079395609327559,-0.336527200745979,43374.42,148.709999999992,0,0
1446,8,0,197288.748,discharging,0.2500953689,3.457084,2,other,6,-0.0704028925219869,-0.305348730506601,43374.42,129.426000000007,0,0
1447,8,0,197401.368,discharging,0.2500190738,3.43709468,2,other,6,-0.0625802691140861,-0.278383436818939,43374.42,112.619999999995,0,0
1448,8,0,197497.74,discharging,0.2499427787,3.41710536,2,other,6,-0.0558882797183754,-0.255449309620413,43374.42,96.372000000003,0,0
1449,8,0,197581.89,discharging,0.2499427787,3.39711604,2,other,6,-0.0500458672662613,-0.235543563641002,43374.42,84.1500000000233,0,0
1450,8,0,197657.142,discharging,0.2498664836,3.37712673,2,other,6,-0.0448220274597906,-0.217849776150843,43374.42,75.2519999999786,0,0
1451,8,0,197727.06,discharging,0.2500190738,3.35713741,2,other,6,-0.0399677221261384,-0.201504703794198,43374.42,69.9180000000051,0,0
1452,8,0,197791.548,discharging,0.250171664,3.33714809,2,other,6,-0.0354876804179109,-0.186509378330504,43374.42,64.4880000000121,0,0
1453,8,0,197849.85,discharging,0.2498664836,3.31715877,2,constant_voltage,7,-0.0314386215177181,-0.173037513423669,43374.42,58.301999999996,0,0
1454,8,0,197900.508,discharging,0.2500953689,3.29716945,2,constant_voltage,7,-0.0279209732505039,-0.161404089418123,43374.42,50.6579999999958,0,0
1455,8,0,197943.942,discharging,0.2499427787,3.27718013,2,constant_voltage,7,-0.0249044931251063,-0.151488382795292,43374.42,43.4340000000084,0,0
1456,8,0,197980.398,discharging,0.2499427787,3.25703822,2,constant_voltage,7,-0.0223734059194726,-0.143219044563041,43374.42,36.4559999999765,0,0
1457,8,0,198011.472,discharging,0.2500953689,3.23689631,2,constant_voltage,7,-0.0202153246141207,-0.136211831841621,43374.42,31.0740000000224,0,0
1458,8,0,198037.782,discharging,0.2500190738,3.216907,2,constant_current,8,-0.0183878230880879,-0.130314661356291,43374.42,26.3099999999977,0,0
1459,8,0,198060.468,discharging,0.2500190738,3.19676509,2,constant_current,8,-0.0168122862246925,-0.125262172952528,43374.42,22.685999999987,0,0
1460,8,0,198080.298,discharging,0.2500190738,3.17662318,2,constant_current,8,-0.0154350978265117,-0.120873494761256,43374.42,19.8300000000163,0,0
1461,8,0,198097.56,discharging,0.2499427787,3.15663386,2,constant_current,8,-0.0142364392851418,-0.117077786610214,43374.42,17.2619999999879,0,0
1462,8,0,198112.95,discharging,0.2500190738,3.13649195,2,constant_current,8,-0.0131677708254221,-0.113715155719495,43374.42,15.390000000014,0,0
1463,8,0,198126.678,discharging,0.2500190738,3.11635004,2,constant_current,8,-0.0122143647573312,-0.110734406971456,43374.42,13.7280000000028,0,0
1464,8,0,198139.008,discharging,0.2500190738,3.09620813,2,constant_current,8,-0.0113580494295671,-0.108074452578657,43374.42,12.3299999999872,0,0
1465,8,0,198150.258,discharging,0.2500953689,3.07591363,2,constant_current,8,-0.0105766206128484,-0.105662916886542,43374.42,11.25,0,0
1466,8,0,198160.512,discharging,0.2499427787,3.05561913,2,constant_current,8,-0.00986448295097362,-0.103479666979696,43374.42,10.2539999999863,0,0
1467,8,0,198169.938,discharging,0.2500190738,3.03547723,2,constant_current,8,-0.00920994955907726,-0.101486255005173,43374.42,9.42600000000675,0,0
1468,8,0,198178.53,discharging,0.2500190738,3.01518273,2,constant_current,8,-0.00861323736960763,-0.0996810037289396,43374.42,8.59200000000419,0,0
1469,8,0,198186.45,discharging,0.2498664836,2.99488823,2,constant_current,8,-0.00806336325646674,-0.0980286108062097,43374.42,7.92000000001281,0,0
1470,8,0,198193.908,discharging,0.2499427787,2.97474632,2,constant_current,8,-0.00754564416226876,-0.0964833147061477,43374.42,7.45799999998417,0,0
1471,8,0,198200.808,discharging,0.2500190738,2.95445182,2,constant_current,8,-0.00706651405362333,-0.0950628867735762,43374.42,6.89999999999418,0,0
1472,8,0,198207.222,discharging,0.2500190738,2.93415732,2,constant_current,8,-0.00662106340380169,-0.0937513443895969,43374.42,6.41400000001886,0,0
1473,8,0,198213.24,discharging,0.250171664,2.91386282,2,constant_current,8,-0.00620298731212511,-0.0925288869816884,43374.42,6.01799999998184,0,0
1474,8,0,198218.862,discharging,0.2500953689,2.89372091,2,constant_current,8,-0.00581236213726882,-0.0913945921767118,43374.42,5.62200000000303,0,0
1475,8,0,198224.148,discharging,0.2500953689,2.87342641,2,constant_current,8,-0.00544513877060116,-0.0903356765492524,43374.42,5.28599999999278,0,0
1476,8,0,198229.17,discharging,0.2500953689,2.85313191,2,constant_current,8,-0.00509625573098383,-0.0893367270126387,43374.42,5.02200000002631,0,0
1477,8,0,198233.832,discharging,0.2499427787,2.83299001,2,constant_current,8,-0.00477248103041407,-0.0884162148065816,43374.42,4.66199999998207,0,0
1478,8,0,198238.308,discharging,0.2500953689,2.81269551,2,constant_current,8,-0.00446162398198975,-0.0875387152006126,43374.42,4.47599999999511,0,0
1479,8,0,198242.568,discharging,0.2499427787,2.79240101,2,constant_current,8,-0.00416576807799243,-0.0867095638355347,43374.42,4.26000000000931,0,0
1480,8,0,198246.6,discharging,0.2499427787,2.7722591,2,constant_current,8,-0.00388583216584798,-0.0859306897337014,43374.42,4.03200000000652,0,0
1481,8,0,198250.482,discharging,0.2502479591,2.75181201,2,constant_current,8,-0.00361614599305198,-0.0851858086179607,43374.42,3.88199999998324,0,0
1482,8,0,198254.202,discharging,0.2499427787,2.73121233,2,constant_current,8,-0.00335771411185523,-0.0844773128465007,43374.42,3.72000000000116,0,0
1483,8,0,198257.772,discharging,0.2500953689,2.71091783,2,constant_current,8,-0.00310977853033439,-0.0838026647612688,43374.42,3.57000000000698,0,0
1484,8,0,198261.192,discharging,0.2500190738,2.69031815,2,constant_current,8,-0.00287222417005302,-0.083161120809022,43374.42,3.42000000001281,0,0
1485,8,0,198264.468,discharging,0.2498664836,2.66971847,2,constant_current,8,-0.00264477624143717,-0.0825515554806571,43374.42,3.27599999998347,0,0
1486,8,0,198267.648,discharging,0.2500953689,2.64911879,2,constant_current,8,-0.00242395975658349,-0.0819643130482473,43374.42,3.17999999999301,0,0
1487,8,0,198270.702,discharging,0.2500190738,2.6286717,2,constant_current,8,-0.00221182788047131,-0.0814045189182092,43374.42,3.05400000000373,0,0
1488,8,0,198273.66,discharging,0.2500953689,2.60807202,2,constant_current,8,-0.00200636419692781,-0.080866538913811,43374.42,2.95800000001327,0,0
1489,8,0,198276.498,discharging,0.2497901884,2.58762493,2,constant_current,8,-0.00180932597309283,-0.0803546622346941,43374.42,2.83799999998882,0,0
1490,8,0,198279.282,discharging,0.2498664836,2.56702525,2,constant_current,8,-0.00161612539325185,-0.079856721836721,43374.42,2.7840000000142,0,0
1491,8,0,198281.952,discharging,0.2498664836,2.54642557,2,constant_current,8,-0.00143080775124965,-0.0793829155124927,43374.42,2.6699999999837,0,0
1492,8,0,198284.562,discharging,0.2498664836,2.52582589,2,constant_current,8,-0.00124965455064062,-0.0789234882193563,43374.42,2.61000000001513,0,0
1493,8,0,198287.088,discharging,0.2499427787,2.50507362,2,constant_current,8,-0.00107430480111616,-0.0784824050126123,43374.42,2.52599999998347,0,0
1494,8,0,198287.73,discharging,0.2500953689,2.50003815,2,constant_current,8,-0.00102971806628699,-0.0783708242512289,43374.42,0.642000000021653,0,0
1495,8,0,198287.742,hold,0,2.5584802,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,0.0119999999878928,0,0
1496,8,0,198297.738,hold,0,3.16609445,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,9.99600000001374,0,0
1497,8,0,198307.74,hold,0,3.23979553,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,10.0019999999786,0,0
1498,8,0,198317.742,hold,0,3.2698558,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,10.0020000000077,0,0
1499,8,0,198327.738,hold,0,3.2886244,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,9.99600000001374,0,0
1500,8,0,198337.74,hold,0,3.30220493,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,10.0019999999786,0,0
1501,8,0,198347.742,hold,0,3.31288624,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,10.0020000000077,0,0
1502,8,0,198357.738,hold,0,3.32173648,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,9.99600000001374,0,0
1503,8,0,198367.74,hold,0,3.32890822,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,10.0019999999786,0,0
1504,8,0,198377.742,hold,0,3.33516442,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,10.0020000000077,0,0
1505,8,0,198387.738,hold,0,3.34035248,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,9.99600000001374,0,0
1506,8,0,198397.74,hold,0,3.34523537,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,10.0019999999786,0,0
1507,8,0,198407.73,hold,0,3.3495079,3,rest,9,-0.00102930124067258,-0.0783697821712909,43374.42,9.99000000001979,0,0
1508,9,0,198407.772,charging,-0.2507057298,3.4149691,0,constant_current,0,0,0,43374.42,0.0419999999867287,0,0
1509,9,0,198408.108,charging,-0.2498664836,3.43755245,0,constant_current,0,-2.34E-05,-8.00E-05,43374.42,0.336000000010245,0,0
1510,9,0,198410.322,charging,-0.2500953689,3.45799954,0,constant_current,0,-0.000177098306266252,-0.000610092970092213,43374.42,2.21399999997811,0,0
1511,9,0,198417.75,charging,-0.2500190738,3.47814145,0,constant_current,0,-0.000693049706319422,-0.00239944800477449,43374.42,7.42800000001444,0,0
1512,9,0,198429.528,charging,-0.2499427787,3.49843595,0,constant_current,0,-0.00151090397003541,-0.00525235852470343,43374.42,11.7779999999912,0,0
1513,9,0,198445.608,charging,-0.2499427787,3.51857786,0,constant_current,0,-0.00262731504822786,-0.00916929450136011,43374.42,16.0800000000163,0,0
1514,9,0,198467.88,charging,-0.2500190738,3.53856718,0,constant_current,0,-0.00417386371195897,-0.0146264059758459,43374.42,22.2719999999972,0,0
1515,9,0,198503.07,charging,-0.2500953689,3.55870909,0,constant_current,0,-0.00661817305065741,-0.0233003790642694,43374.42,35.1900000000023,0,0
1516,9,0,198581.13,charging,-0.2499427787,3.57869841,0,constant_current,0,-0.0120394199675539,-0.0426471867317872,43374.42,78.0599999999977,0,0
1517,9,0,198686.37,charging,-0.2500190738,3.59884031,0,constant_current,0,-0.0193471957115949,-0.0688731196426753,43374.42,105.239999999991,0,0
1518,9,0,198787.938,charging,-0.2499427787,3.61882963,0,constant_current,0,-0.0263999909108636,-0.0943254828370959,43374.42,101.567999999999,0,0
1519,9,0,198883.068,charging,-0.250171664,3.63897154,0,constant_current,0,-0.0330077529850356,-0.118304424949648,43374.42,95.1300000000047,0,0
1520,9,0,198974.1,charging,-0.2500190738,3.65896086,0,constant_current,0,-0.0393318312132874,-0.14138075336851,43374.42,91.0320000000065,0,0
1521,9,0,199068.15,charging,-0.2499427787,3.67895018,0,constant_current,0,-0.0458625829115679,-0.165341780900939,43374.42,94.0499999999884,0,0
1522,9,0,199168.908,charging,-0.2498664836,3.6989395,0,constant_current,0,-0.0528569970297379,-0.191143778099824,43374.42,100.758000000002,0,0
1523,9,0,199282.572,charging,-0.2500190738,3.71892882,0,constant_current,0,-0.0607485236958939,-0.220412955002523,43374.42,113.66399999999,0,0
1524,9,0,199436.628,charging,-0.2500953689,3.73907073,0,constant_current,0,-0.0714493057215303,-0.260316185208885,43374.42,154.056000000011,0,0
1525,9,0,199645.092,charging,-0.2499427787,3.75906004,0,constant_current,0,-0.0859270768883761,-0.314594251786123,43374.42,208.464000000007,0,0
1526,9,0,199864.848,charging,-0.2500190738,3.77904936,0,constant_current,0,-0.10118674589643,-0.372108802255473,43374.42,219.755999999994,0,0
1527,9,0,200071.002,charging,-0.2499427787,3.79903868,0,constant_current,0,-0.115501903638137,-0.426349543258515,43374.42,206.15400000001,0,0
1528,9,0,200255.922,charging,-0.2499427787,3.819028,0,constant_current,0,-0.128340631037359,-0.475252683965324,43374.42,184.919999999984,0,0
1529,9,0,200421.42,charging,-0.2500953689,3.83901732,0,constant_current,0,-0.139834424558401,-0.519262714862154,43374.42,165.498000000021,0,0
1530,9,0,200569.428,charging,-0.2499427787,3.85900664,0,constant_current,0,-0.150113542079234,-0.558827129992959,43374.42,148.008000000002,0,0
1531,9,0,200702.31,charging,-0.2498664836,3.87899596,0,constant_current,0,-0.159337938522698,-0.594516317751059,43374.42,132.881999999983,0,0
1532,9,0,200823.402,charging,-0.2499427787,3.89913787,0,constant_current,0,-0.167743897299147,-0.627207666840012,43374.42,121.092000000004,0,0
1533,9,0,200936.652,charging,-0.2500190738,3.91912718,0,constant_current,0,-0.175607880604095,-0.65794903174761,43374.42,113.25,0,0
1534,9,0,201046.278,charging,-0.2500190738,3.93926909,0,constant_current,0,-0.18322137809976,-0.687863971908406,43374.42,109.625999999989,0,0
1535,9,0,201155.262,charging,-0.2500953689,3.959411,0,constant_current,0,-0.190791443714096,-0.717760746812856,43374.42,108.983999999997,0,0
1536,9,0,201264.63,charging,-0.2499427787,3.97955291,0,constant_current,0,-0.198387023176141,-0.747911239082299,43374.42,109.368000000017,0,0
1537,9,0,201370.95,charging,-0.2499427787,3.99954223,0,constant_current,0,-0.205768666573746,-0.777360656561821,43374.42,106.320000000007,0,0
1538,9,0,201473.25,charging,-0.2500953689,4.01968414,0,constant_current,0,-0.21287337525423,-0.805847811997034,43374.42,102.299999999988,0,0
1539,9,0,201573.108,charging,-0.2498664836,4.03982605,0,constant_current,0,-0.219807429513529,-0.833790320507722,43374.42,99.8580000000075,0,0
1540,9,0,201668.748,charging,-0.2500190738,4.05981537,0,constant_current,0,-0.226447576000991,-0.860681743528322,43374.42,95.6399999999849,0,0
1541,9,0,201760.668,charging,-0.2500190738,4.07980468,0,constant_current,0,-0.232831396352019,-0.886662679590732,43374.42,91.9200000000128,0,0
1542,9,0,201849.138,charging,-0.2499427787,4.099794,0,constant_voltage,1,-0.238974677614613,-0.911787457874169,43374.42,88.4700000000012,0,0
1543,9,0,202149.138,charging,-0.1264888991,4.09994659,0,constant_voltage,1,-0.254659330856279,-0.976092109332314,43374.42,300,0,0
1544,9,0,202449.138,charging,-0.0747951476,4.10009918,0,constant_voltage,1,-0.263046166135446,-1.01047816157734,43374.42,300,0,0
1545,9,0,202749.138,charging,-0.0472991531,4.10009918,0,constant_voltage,1,-0.268133428664613,-1.03133644250162,43374.42,300,0,0
1546,9,0,202913.76,charging,-0.0374982834,4.09994659,0,constant_voltage,1,-0.270072251385655,-1.0392856771247,43374.42,164.622000000003,0,0
1547,9,0,202913.772,hold,0,4.0935378,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,0.0119999999878928,0,0
1548,9,0,202923.768,hold,0,4.09033341,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,9.99600000001374,0,0
1549,9,0,202933.77,hold,0,4.08926528,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,10.0019999999786,0,0
1550,9,0,202943.772,hold,0,4.08773938,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,10.0020000000077,0,0
1551,9,0,202953.768,hold,0,4.08728161,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,9.99600000001374,0,0
1552,9,0,202963.77,hold,0,4.08636606,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,10.0019999999786,0,0
1553,9,0,202973.772,hold,0,4.0857557,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,10.0020000000077,0,0
1554,9,0,202983.768,hold,0,4.08499275,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,9.99600000001374,0,0
1555,9,0,202993.77,hold,0,4.08438239,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,10.0019999999786,0,0
1556,9,0,203003.772,hold,0,4.08392462,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,10.0020000000077,0,0
1557,9,0,203013.768,hold,0,4.08331426,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,9.99600000001374,0,0
1558,9,0,203023.77,hold,0,4.08300908,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,10.0019999999786,0,0
1559,9,0,203033.76,hold,0,4.08300908,1,rest,2,-0.270072313882794,-1.03928593335963,43374.42,9.99000000001979,0,0
1560,9,0,203033.79,discharging,0.2524605173,4.03768978,2,constant_voltage,3,-0.270071261963973,-1.03928168603776,43374.42,0.0299999999988358,0,0
1561,9,0,203044.428,discharging,0.2500190738,4.01754788,2,constant_voltage,3,-0.26932884836812,-1.03629149073119,43374.42,10.6380000000063,0,0
1562,9,0,203067.81,discharging,0.2500190738,3.99725338,2,constant_voltage,3,-0.26770497448379,-1.02978397750409,43374.42,23.3819999999832,0,0
1563,9,0,203101.86,discharging,0.2499427787,3.97726406,2,constant_voltage,3,-0.265340571556343,-1.02035648770784,43374.42,34.0499999999884,0,0
1564,9,0,203146.758,discharging,0.2499427787,3.95727474,2,constant_voltage,3,-0.262223368534655,-1.00798970354631,43374.42,44.8980000000156,0,0
1565,9,0,203201.628,discharging,0.2499427787,3.93728542,2,constant_voltage,3,-0.25841382401597,-0.992952364353827,43374.42,54.8699999999954,0,0
1566,9,0,203264.04,discharging,0.2498664836,3.9172961,2,constant_voltage,3,-0.254081310727265,-0.975937318337539,43374.42,62.4120000000112,0,0
1567,9,0,203331.342,discharging,0.2500953689,3.89715419,2,constant_voltage,3,-0.249407917311021,-0.957677339615977,43374.42,67.301999999996,0,0
1568,9,0,203403.702,discharging,0.2498664836,3.87716487,2,other,4,-0.244383300693395,-0.938145830255486,43374.42,72.359999999986,0,0
1569,9,0,203478.21,discharging,0.2499427787,3.85702296,2,other,4,-0.239211107844029,-0.918144482711789,43374.42,74.5080000000016,0,0
1570,9,0,203556.498,discharging,0.2500190738,3.83703365,2,other,4,-0.233774855967846,-0.897231076162388,43374.42,78.2880000000005,0,0
1571,9,0,203636.04,discharging,0.2500190738,3.81704433,2,other,4,-0.228250684532234,-0.876089856690857,43374.42,79.5420000000158,0,0
1572,9,0,203718.618,discharging,0.2500190738,3.79705501,2,other,4,-0.222515663677718,-0.854256347439227,43374.42,82.5779999999795,0,0
1573,9,0,203800.212,discharging,0.2500190738,3.77706569,2,other,4,-0.216848981370042,-0.832796279555782,43374.42,81.5940000000119,0,0
1574,9,0,203883.102,discharging,0.2500953689,3.75707637,2,other,4,-0.211091413848457,-0.811107122520734,43374.42,82.890000000014,0,0
1575,9,0,203965.848,discharging,0.2502479591,3.73708705,2,other,4,-0.205341218151418,-0.789560686922503,43374.42,82.7459999999846,0,0
1576,9,0,204050.79,discharging,0.2500190738,3.71709773,2,other,4,-0.19943931783078,-0.767563732162589,43374.42,84.94200000001,0,0
1577,9,0,204138.69,discharging,0.2499427787,3.69710842,2,other,4,-0.193335616881509,-0.744936674295287,43374.42,87.8999999999942,0,0
1578,9,0,204233.958,discharging,0.2497138933,3.6771191,2,other,4,-0.186724326349829,-0.720560063735388,43374.42,95.2680000000109,0,0
1579,9,0,204339.138,discharging,0.2499427787,3.65712978,2,other,4,-0.179425175133029,-0.693793201335494,43374.42,105.179999999993,0,0
